User ID,Vehicle Model,Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Time of Day,State of Charge (Start %),State of Charge (End %),Temperature (C),Vehicle Age (years),Charger Type
e3bf8a32-a48,Tesla Model 3 LR,83.4,2023-06-21 11:48:58,2023-06-21 12:26:46,52.85,0.63,Morning,24.1,78.7,32.6,6.3,Tesla_SC
f4ae8150-a64,Kia Niro EV,67.0,2023-06-04 15:41:38,2023-06-05 01:07:26,26.27,9.43,Afternoon,60.1,96.7,33.3,7.8,AC_L2
4f5eabc0-e50,Tesla Model 3 LR,78.0,2023-08-02 14:53:46,2023-08-03 07:43:34,62.5,16.83,Afternoon,21.8,96.1,36.5,7.0,AC_L2
1d95c5f0-b35,Kia Niro EV,62.7,2023-11-04 06:49:44,2023-11-04 07:51:32,38.65,1.03,Morning,26.8,81.9,11.8,5.4,DC_CCS
60b59c83-f03,Tesla Model 3 LR,74.5,2023-10-03 00:07:26,2023-10-03 04:33:14,14.63,4.43,Night,69.6,87.7,11.2,6.1,AC_L2
2bf55d49-5cf,Rivian R1T,126.4,2023-11-22 10:19:54,2023-11-22 12:20:30,82.21,2.01,Morning,25.0,83.6,18.6,3.9,DC_CCS
a8a8b1ac-acd,Tesla Model 3 LR,76.4,2023-06-30 20:33:38,2023-06-30 21:30:02,38.63,0.94,Evening,33.3,78.5,23.0,7.2,DC_CCS
f9bb8ab5-9c6,Tesla Model 3 LR,79.4,2023-05-04 14:48:33,2023-05-04 16:00:33,46.7,1.2,Afternoon,33.4,85.4,25.2,7.4,DC_CCS
8ea598c2-c29,Volkswagen ID.4,79.4,2023-06-12 02:45:22,2023-06-13 00:01:34,56.86,21.27,Night,29.0,95.4,18.0,3.2,AC_L2
a3d12bd1-0f5,Tesla Model Y,78.2,2023-12-23 12:08:02,2023-12-23 13:30:50,56.97,1.38,Afternoon,16.5,81.9,13.4,4.1,DC_CCS
57e761a2-725,Volkswagen ID.4,77.9,2023-11-11 13:29:30,2023-11-11 21:43:18,31.96,8.23,Afternoon,49.3,88.5,21.2,5.1,AC_L2
f79a4712-e57,Ford Mustang Mach-E,74.8,2023-08-10 13:23:35,2023-08-11 02:24:11,44.64,13.01,Afternoon,38.5,94.0,35.8,4.3,AC_L2
d83abb01-baa,Tesla Model 3 LR,81.8,2023-01-24 19:36:45,2023-01-24 20:09:45,52.25,0.55,Evening,27.0,82.5,5.1,7.0,Tesla_SC
11acd5cc-15f,Kia Niro EV,61.5,2023-08-28 12:42:54,2023-08-28 18:57:54,33.72,6.25,Afternoon,38.9,89.8,32.0,7.1,AC_L2
a57d011e-14f,Nissan Leaf,49.7,2023-11-17 10:31:04,2023-11-17 14:58:40,23.25,4.46,Morning,54.0,97.2,18.0,13.5,AC_L2
ff48a961-769,Volkswagen ID.4,82.5,2023-02-03 10:51:25,2023-02-03 12:03:25,52.33,1.2,Morning,26.4,82.2,11.6,5.3,DC_CCS
255552e7-a12,Chevy Bolt,66.2,2023-07-24 12:55:05,2023-07-24 14:27:29,55.12,1.54,Afternoon,20.5,95.2,37.9,8.3,DC_CCS
f190de50-242,Ford Mustang Mach-E,87.2,2023-02-05 16:58:58,2023-02-06 06:31:58,41.97,13.55,Afternoon,52.8,97.3,11.2,3.7,AC_L2
20a7063b-6d2,Tesla Model Y,80.3,2023-03-09 15:12:15,2023-03-10 00:05:03,41.5,8.88,Afternoon,42.4,91.3,15.3,5.1,AC_L2
cfd86521-a95,Tesla Model Y,81.4,2023-12-29 07:32:52,2023-12-29 08:56:16,63.22,1.39,Morning,10.8,78.7,10.1,4.0,DC_CCS
b42394e7-c5e,Chevy Bolt,63.6,2023-03-09 17:10:04,2023-03-10 02:37:04,29.0,9.45,Evening,42.5,84.6,12.6,9.0,AC_L2
31dcd967-923,Nissan Leaf,43.9,2023-04-26 11:39:27,2023-04-26 14:57:27,11.36,3.3,Morning,68.2,92.3,20.5,13.1,AC_L2
3ef5701f-ed2,Nissan Leaf,44.1,2023-10-02 17:22:52,2023-10-03 00:37:52,19.34,7.25,Evening,56.1,97.2,20.8,15.8,AC_L2
ecb33e5e-628,Hyundai Kona Electric,63.9,2023-05-27 13:08:17,2023-05-27 14:11:17,41.97,1.05,Afternoon,19.9,79.3,27.3,5.4,DC_CCS
68ac15b2-8a8,Hyundai Kona Electric,64.8,2023-12-02 17:43:50,2023-12-02 18:47:26,39.1,1.06,Evening,28.2,81.3,6.1,7.4,DC_CCS
60b59c83-f03,Tesla Model 3 LR,76.7,2023-05-07 20:37:58,2023-05-08 09:29:34,45.05,12.86,Evening,40.8,95.0,14.4,6.9,AC_L2
b8167206-6fa,Tesla Model Y,74.6,2023-04-08 01:13:12,2023-04-08 02:36:36,56.83,1.39,Night,22.0,92.1,5.5,4.1,DC_CCS
a6276e1c-add,Nissan Leaf,41.7,2023-10-31 11:34:32,2023-10-31 15:15:20,21.0,3.68,Morning,49.3,96.1,25.7,14.2,AC_L2
45e3cc3e-db8,Tesla Model 3 LR,76.0,2023-08-26 15:01:33,2023-08-27 01:19:33,25.34,10.3,Afternoon,52.8,83.7,32.7,7.4,AC_L2
3a9cfd10-72a,Tesla Model Y,84.5,2023-11-28 20:20:04,2023-11-29 06:23:04,39.27,10.05,Evening,54.6,98.7,8.4,4.5,AC_L2
b74ad12f-ba2,Tesla Model 3 LR,75.8,2023-10-11 20:04:34,2023-10-11 20:45:22,58.96,0.68,Evening,29.2,97.7,13.0,8.4,Tesla_SC
ed05161d-49a,Tesla Model S,100.6,2023-09-07 15:39:05,2023-09-08 12:56:29,54.81,21.29,Afternoon,34.9,85.8,27.9,12.3,AC_L2
89e45fd3-814,Volkswagen ID.4,80.5,2023-05-22 08:10:38,2023-05-22 09:25:02,53.76,1.24,Morning,19.8,80.9,22.7,4.4,DC_CCS
6487df60-34b,Tesla Model 3 LR,76.0,2023-06-18 10:17:30,2023-06-18 15:49:54,18.12,5.54,Morning,58.8,81.8,33.6,6.2,AC_L2
3c033944-6cc,Tesla Model 3 LR,80.4,2023-07-21 18:29:38,2023-07-21 19:03:14,50.93,0.56,Evening,24.9,82.2,26.1,6.5,Tesla_SC
23d80351-664,Volkswagen ID.4,74.0,2023-09-11 15:19:56,2023-09-12 06:29:32,38.23,15.16,Afternoon,46.2,95.7,28.4,4.2,AC_L2
92ecd540-19f,Nissan Leaf,59.1,2023-04-28 14:53:05,2023-04-28 23:31:29,29.07,8.64,Afternoon,45.2,90.2,24.9,15.5,AC_L2
ffad50ba-8f9,Audi e-tron,91.0,2023-05-31 06:01:14,2023-05-31 13:54:02,41.05,7.88,Morning,54.7,98.1,20.5,5.6,AC_L2
2872dd43-31f,Kia Niro EV,62.0,2023-03-31 00:21:35,2023-03-31 01:17:59,37.27,0.94,Night,26.7,80.1,0.1,7.9,DC_CCS
f4bb78dd-b3b,Ford Mustang Mach-E,80.4,2023-06-10 01:44:04,2023-06-10 20:12:16,55.15,18.47,Night,34.6,97.5,15.6,5.1,AC_L2
7623c398-100,Tesla Model Y,81.4,2023-11-02 17:36:37,2023-11-02 18:20:25,68.63,0.73,Evening,17.7,92.0,14.3,4.7,Tesla_SC
7a37334d-c30,Audi e-tron,90.0,2023-12-20 10:26:47,2023-12-20 11:29:47,47.63,1.05,Morning,34.3,82.5,12.6,7.2,DC_CCS
f27af813-6db,Kia Niro EV,63.3,2023-09-14 12:06:28,2023-09-14 12:58:04,33.36,0.86,Afternoon,32.1,80.4,28.3,7.1,DC_CCS
cc4a37dc-028,Ford Mustang Mach-E,83.2,2023-06-08 16:58:14,2023-06-08 18:14:26,57.27,1.27,Afternoon,16.3,78.4,31.1,5.9,DC_CCS
68ac15b2-8a8,Hyundai Kona Electric,63.5,2023-07-01 20:25:47,2023-07-01 21:31:47,42.51,1.1,Evening,21.6,82.0,22.3,5.4,DC_CCS
b31c66ea-262,Tesla Model Y,75.9,2023-04-23 07:32:16,2023-04-23 14:35:52,28.9,7.06,Morning,63.4,98.6,17.4,5.2,AC_L2
5fed89a1-21f,Nissan Leaf,52.7,2023-04-23 15:28:41,2023-04-23 22:13:05,18.41,6.74,Afternoon,56.5,89.6,18.9,15.8,AC_L2
b42394e7-c5e,Volkswagen ID.4,79.4,2023-08-27 07:18:56,2023-08-27 08:50:44,58.84,1.53,Morning,27.3,92.8,26.6,4.9,DC_CCS
f190de50-242,Kia Niro EV,62.1,2023-03-07 06:45:21,2023-03-07 07:50:45,41.09,1.09,Morning,17.0,78.2,12.8,5.3,DC_CCS
a38eca25-2f4,Ford Mustang Mach-E,70.5,2023-07-01 09:13:02,2023-07-01 21:13:02,40.07,12.0,Morning,35.8,90.7,30.8,3.2,AC_L2
8da2bdc9-49a,Audi e-tron,93.1,2023-04-24 00:02:26,2023-04-24 13:43:14,61.45,13.68,Night,25.3,88.4,9.0,6.4,AC_L2
dd4436c2-a43,Tesla Model 3 LR,81.2,2023-08-08 16:15:34,2023-08-08 20:37:46,26.56,4.37,Afternoon,68.0,99.2,33.6,7.3,AC_L2
a2a30982-3bd,Tesla Model Y,75.0,2023-10-02 16:30:42,2023-10-03 08:22:54,39.73,15.87,Afternoon,43.9,94.0,21.0,3.4,AC_L2
847f8293-572,Chevy Bolt,60.0,2023-04-05 19:20:45,2023-04-06 03:08:09,36.34,7.79,Evening,23.6,81.2,11.0,9.4,AC_L2
ecb33e5e-628,Tesla Model 3 LR,76.9,2023-08-11 17:33:35,2023-08-11 19:28:47,69.64,1.92,Evening,20.5,100.0,27.0,8.8,DC_CCS
a38eca25-2f4,Hyundai Kona Electric,66.7,2023-08-18 17:56:00,2023-08-18 21:30:12,20.12,3.57,Evening,67.6,96.4,27.1,7.8,AC_L2
4f5eabc0-e50,Tesla Model Y,82.1,2023-03-17 18:59:53,2023-03-17 20:40:41,66.14,1.68,Evening,15.6,87.0,7.9,4.6,DC_CCS
07bbea0e-46b,Audi e-tron,84.5,2023-10-05 20:01:44,2023-10-06 10:14:20,41.92,14.21,Evening,51.5,98.4,15.3,6.1,AC_L2
c6294ff3-9ba,Rivian R1T,117.6,2023-07-19 13:02:10,2023-07-19 15:12:22,88.76,2.17,Afternoon,25.3,92.4,37.0,4.3,DC_CCS
8cf6d93a-097,Chevy Bolt,60.7,2023-09-03 16:11:43,2023-09-03 21:26:07,31.47,5.24,Afternoon,49.0,96.9,25.9,7.3,AC_L2
92fe5e42-4fc,Tesla Model Y,79.3,2023-04-19 17:28:13,2023-04-19 18:18:37,37.19,0.84,Evening,38.1,80.5,14.5,4.6,DC_CCS
07bbea0e-46b,Hyundai Kona Electric,68.1,2023-10-19 08:04:15,2023-10-19 09:12:03,43.79,1.13,Morning,22.6,79.5,23.0,5.9,DC_CCS
32fca22b-f29,Tesla Model S,94.4,2023-02-25 20:53:25,2023-02-25 22:30:01,62.03,1.61,Evening,31.1,91.0,1.3,13.0,DC_CCS
a3d12bd1-0f5,Ford Mustang Mach-E,81.2,2023-09-22 03:29:16,2023-09-22 11:54:28,26.89,8.42,Night,52.4,84.4,19.6,4.2,AC_L2
da194644-e8c,Tesla Model 3 LR,79.8,2023-04-18 12:27:29,2023-04-18 13:34:05,47.72,1.11,Afternoon,23.5,76.3,21.9,7.3,DC_CCS
a87a4f50-6a5,Tesla Model 3 LR,77.3,2023-10-30 15:52:10,2023-10-30 16:20:22,37.9,0.47,Afternoon,32.7,76.1,22.5,6.6,Tesla_SC
10e8e268-71b,Tesla Model Y,80.3,2023-12-28 11:11:53,2023-12-28 23:37:05,36.73,12.42,Morning,47.3,90.5,12.8,4.6,AC_L2
b241fe11-3f9,Tesla Model Y,73.9,2023-03-02 06:05:44,2023-03-02 14:05:44,21.28,8.0,Morning,68.0,94.8,9.0,3.6,AC_L2
d8195b74-68b,Rivian R1T,113.9,2023-03-06 08:43:25,2023-03-06 10:33:49,74.93,1.84,Morning,30.6,88.7,15.2,4.1,DC_CCS
9799c60e-f40,Porsche Taycan,89.6,2023-08-22 11:45:34,2023-08-22 13:16:46,66.77,1.52,Morning,13.8,80.2,35.2,6.7,DC_CCS
cd98552b-321,Tesla Model Y,83.3,2023-02-19 19:40:46,2023-02-19 20:58:46,54.49,1.3,Evening,25.0,84.2,5.7,5.7,DC_CCS
20a7063b-6d2,Tesla Model Y,76.3,2023-10-14 20:18:50,2023-10-14 21:09:50,35.22,0.85,Evening,38.4,80.4,10.6,4.6,DC_CCS
a57d011e-14f,Tesla Model Y,76.6,2023-05-25 12:05:24,2023-05-25 17:06:36,29.4,5.02,Afternoon,59.7,96.1,30.9,4.1,AC_L2
283794ab-61f,Kia Niro EV,64.4,2023-09-06 14:48:31,2023-09-06 16:27:31,57.27,1.65,Afternoon,16.5,97.4,31.3,5.7,DC_CCS
1a7caf5e-9e9,Chevy Bolt,63.6,2023-08-18 04:53:35,2023-08-18 11:59:35,37.07,7.1,Night,39.8,94.2,20.2,7.8,AC_L2
a8a295f1-acd,Hyundai Kona Electric,61.1,2023-02-22 13:43:32,2023-02-22 21:03:56,26.11,7.34,Afternoon,52.3,91.9,12.5,7.5,AC_L2
d6835b71-677,Nissan Leaf,54.2,2023-11-07 08:34:21,2023-11-07 16:53:33,34.37,8.32,Morning,36.6,96.8,13.2,15.3,AC_L2
596db156-a3c,Hyundai Kona Electric,66.3,2023-02-20 10:00:12,2023-02-20 14:21:48,12.51,4.36,Morning,76.4,94.3,12.2,7.9,AC_L2
5fba9126-d82,Nissan Leaf,63.7,2023-10-31 19:19:46,2023-11-03 02:06:34,34.46,54.78,Evening,35.5,87.9,17.9,14.2,AC_L1
17ebf347-496,Tesla Model Y,78.8,2023-02-16 18:46:43,2023-02-16 19:56:55,46.08,1.17,Evening,25.9,78.6,3.8,4.1,DC_CCS
b31c66ea-262,Hyundai Kona Electric,63.6,2023-05-09 17:16:38,2023-05-09 22:34:02,20.23,5.29,Evening,70.5,100.0,24.2,5.4,AC_L2
68ac15b2-8a8,Ford Mustang Mach-E,86.5,2023-02-12 21:57:53,2023-02-13 08:24:53,31.86,10.45,Night,57.8,92.8,2.9,4.7,AC_L2
99046ef5-49e,Tesla Model Y,75.9,2023-08-12 11:50:17,2023-08-12 16:26:17,26.55,4.6,Morning,63.9,96.6,34.4,3.6,AC_L2
8e81787f-42d,Tesla Model 3 LR,78.8,2023-08-30 19:51:06,2023-08-30 20:18:06,51.3,0.45,Evening,20.7,78.2,25.0,7.3,Tesla_SC
230eaa96-27d,Nissan Leaf,58.7,2023-10-29 15:57:19,2023-10-30 02:59:43,37.32,11.04,Afternoon,33.8,93.2,22.2,15.9,AC_L2
12328ff0-2f6,Nissan Leaf,46.0,2023-05-31 11:38:17,2023-05-31 18:04:41,16.35,6.44,Morning,62.7,96.1,27.3,15.8,AC_L2
f4ae8150-a64,Ford Mustang Mach-E,77.8,2023-10-16 13:49:50,2023-10-17 02:14:26,37.35,12.41,Afternoon,43.2,88.7,27.5,3.4,AC_L2
812c772b-153,Kia Niro EV,64.5,2023-08-08 08:51:26,2023-08-08 10:14:14,49.55,1.38,Morning,26.9,95.1,29.2,6.1,DC_CCS
d0e82b5a-74e,Tesla Model 3 LR,79.4,2023-10-26 18:43:43,2023-10-27 00:03:31,31.27,5.33,Evening,57.8,95.0,19.9,8.7,AC_L2
1c563471-e9a,Tesla Model Y,79.4,2023-02-21 09:19:44,2023-02-21 14:53:20,26.6,5.56,Morning,67.4,99.0,13.7,3.4,AC_L2
35753673-123,Tesla Model Y,79.8,2023-11-06 15:16:47,2023-11-06 21:56:59,38.53,6.67,Afternoon,47.8,92.4,17.8,3.9,AC_L2
d61f77ce-02c,Chevy Bolt,63.1,2023-07-31 20:27:51,2023-08-01 10:49:27,42.43,14.36,Evening,31.0,95.7,21.1,7.3,AC_L2
ff5ec089-694,Nissan Leaf,58.2,2023-09-29 16:46:44,2023-09-30 23:01:44,23.61,30.25,Afternoon,47.6,85.7,28.1,15.8,AC_L1
f70c843a-630,Volkswagen ID.4,74.6,2023-07-29 18:04:47,2023-07-29 19:13:47,50.69,1.15,Evening,21.4,81.5,26.2,4.2,DC_CCS
d7ea8a36-7fc,Tesla Model Y,82.8,2023-04-17 07:26:02,2023-04-17 21:56:38,50.9,14.51,Morning,36.7,93.7,14.2,3.8,AC_L2
c3de9ee6-979,Ford Mustang Mach-E,88.3,2023-06-28 18:56:16,2023-06-29 00:10:04,14.98,5.23,Evening,72.6,88.6,27.9,3.7,AC_L2
e881e863-370,BMW i3,40.3,2023-02-09 14:00:50,2023-02-09 18:08:38,16.92,4.13,Afternoon,52.6,92.6,15.4,11.7,AC_L2
07bbea0e-46b,Kia Niro EV,66.3,2023-09-17 15:46:38,2023-09-18 00:42:26,44.36,8.93,Afternoon,31.4,95.0,28.2,5.9,AC_L2
f27af813-6db,Kia Niro EV,62.3,2023-03-25 11:40:38,2023-03-26 01:12:26,33.93,13.53,Morning,41.1,92.3,19.1,5.7,AC_L2
15e43d0b-7b9,Audi e-tron,93.5,2023-05-25 12:27:15,2023-05-25 22:27:51,37.69,10.01,Afternoon,57.7,94.5,30.5,6.4,AC_L2
1d95c5f0-b35,Kia Niro EV,64.3,2023-12-14 06:38:16,2023-12-14 12:58:40,23.99,6.34,Morning,58.0,93.6,5.4,7.2,AC_L2
c85a76a5-b3c,Tesla Model Y,78.8,2023-02-15 10:49:50,2023-02-15 22:44:26,31.76,11.91,Morning,44.8,83.5,15.5,4.6,AC_L2
835c7ecf-d34,Tesla Model Y,79.1,2023-01-20 20:38:11,2023-01-20 21:42:59,45.69,1.08,Evening,27.8,79.8,0.1,5.7,DC_CCS
13cd359b-a2c,Tesla Model 3 LR,73.0,2023-03-22 07:11:48,2023-03-22 07:52:36,59.34,0.68,Morning,20.0,92.9,13.5,6.0,Tesla_SC
f8782a96-3d0,Volkswagen ID.4,80.5,2023-04-27 16:52:54,2023-04-27 17:54:06,48.39,1.02,Afternoon,24.3,77.6,16.3,4.8,DC_CCS
2bf55d49-5cf,Kia Niro EV,64.2,2023-08-04 05:58:59,2023-08-04 11:24:11,16.75,5.42,Night,69.5,94.7,24.3,7.2,AC_L2
15e43d0b-7b9,Tesla Model Y,80.8,2023-12-11 00:14:31,2023-12-11 09:39:07,26.82,9.41,Night,57.9,89.8,-1.2,3.4,AC_L2
dbf8ec81-f9c,Hyundai Kona Electric,67.2,2023-11-18 16:48:28,2023-11-19 09:13:40,39.44,16.42,Afternoon,44.0,99.4,12.1,5.7,AC_L2
c0ddb67b-aee,Volkswagen ID.4,78.6,2023-10-06 15:20:15,2023-10-06 16:17:51,38.65,0.96,Afternoon,32.3,76.8,24.5,5.3,DC_CCS
8ebc82d9-53a,Kia Niro EV,66.6,2023-02-13 17:04:47,2023-02-14 02:31:47,26.93,9.45,Evening,52.4,90.0,6.4,7.6,AC_L2
fa2c492a-d66,Hyundai Kona Electric,65.3,2023-08-06 12:01:11,2023-08-07 01:04:47,40.86,13.06,Afternoon,35.3,95.5,37.3,5.2,AC_L2
fa2c492a-d66,Tesla Model S,96.0,2023-07-24 11:27:07,2023-07-24 13:04:55,74.24,1.63,Morning,13.9,84.5,37.6,12.3,DC_CCS
45596536-ef2,Nissan Leaf,40.8,2023-08-08 05:17:51,2023-08-08 17:40:39,13.2,12.38,Night,66.5,97.0,26.5,13.6,AC_L1
86601c98-744,Nissan Leaf,59.9,2023-10-27 13:21:14,2023-10-28 17:09:14,38.41,27.8,Afternoon,40.4,100.0,25.9,15.8,AC_L1
41c638a7-435,Chevy Bolt,64.3,2023-03-18 01:49:23,2023-03-18 10:14:35,22.06,8.42,Night,57.0,89.8,1.9,8.0,AC_L2
58c07f55-c6a,Nissan Leaf,42.3,2023-07-12 09:00:08,2023-07-12 14:21:44,15.31,5.36,Morning,63.5,97.8,31.0,15.1,AC_L2
596db156-a3c,Tesla Model 3 LR,83.8,2023-10-04 07:58:32,2023-10-04 09:25:32,61.49,1.45,Morning,14.8,81.3,21.8,7.6,DC_CCS
1ce469c3-887,Volkswagen ID.4,80.8,2023-02-21 23:33:23,2023-02-22 00:53:11,55.34,1.33,Night,20.5,81.8,-1.5,4.6,DC_CCS
05fc153b-fe1,Volkswagen ID.4,81.8,2023-03-03 18:54:14,2023-03-04 03:06:50,38.53,8.21,Evening,55.4,99.7,11.6,4.6,AC_L2
aa83290f-c89,Volkswagen ID.4,81.8,2023-01-11 15:20:26,2023-01-11 16:41:26,60.89,1.35,Afternoon,11.6,78.2,11.5,3.9,DC_CCS
a900cd20-bd7,Nissan Leaf,42.1,2023-10-05 08:20:42,2023-10-06 10:17:42,22.2,25.95,Morning,41.5,92.6,23.1,15.0,AC_L1
c7dfd16d-9cc,Chevy Bolt,64.0,2023-07-17 20:36:29,2023-07-18 01:47:17,15.82,5.18,Evening,70.5,94.1,25.3,9.9,AC_L2
6c7acf47-a88,Nissan Leaf,57.6,2023-02-08 19:42:25,2023-02-08 20:46:37,39.09,1.07,Evening,17.6,80.5,3.1,13.2,DC_CHAdeMO
835c7ecf-d34,Tesla Model 3 LR,78.2,2023-01-21 16:02:42,2023-01-21 23:27:54,42.98,7.42,Afternoon,45.0,95.6,11.3,7.6,AC_L2
965b1404-fe9,Ford Mustang Mach-E,84.0,2023-06-29 19:40:12,2023-06-30 11:18:00,53.78,15.63,Evening,27.0,86.0,21.1,4.5,AC_L2
fa2c492a-d66,Tesla Model 3 LR,82.4,2023-09-22 21:56:46,2023-09-23 07:06:22,35.88,9.16,Night,53.3,94.0,16.7,6.8,AC_L2
c85a76a5-b3c,Tesla Model 3 LR,78.4,2023-06-05 15:29:10,2023-06-05 20:38:10,27.21,5.15,Afternoon,62.1,94.8,30.5,8.4,AC_L2
4f5eabc0-e50,Volkswagen ID.4,81.0,2023-10-12 17:11:07,2023-10-12 18:14:07,43.39,1.05,Evening,33.0,80.6,21.8,5.8,DC_CCS
b5621b2a-9cd,Tesla Model 3 LR,76.4,2023-02-26 09:54:58,2023-02-26 11:05:10,46.74,1.17,Morning,33.0,89.5,10.8,9.0,DC_CCS
a40ca478-350,Kia Niro EV,62.1,2023-10-18 16:57:51,2023-10-18 17:43:27,30.8,0.76,Afternoon,34.9,78.3,21.0,5.2,DC_CCS
d7ea8a36-7fc,Chevy Bolt,60.8,2023-08-07 15:33:20,2023-08-07 22:36:56,23.52,7.06,Afternoon,54.1,89.5,32.2,9.3,AC_L2
e2d52535-ac5,Tesla Model S,98.6,2023-11-22 15:38:25,2023-11-22 16:12:37,53.47,0.57,Afternoon,31.3,80.1,18.4,12.2,Tesla_SC
bb395f6e-502,Tesla Model 3 LR,80.9,2023-06-13 13:51:42,2023-06-13 20:03:42,23.83,6.2,Afternoon,62.2,89.1,30.0,7.7,AC_L2
b17e659d-fac,Ford Mustang Mach-E,80.7,2023-05-13 13:15:18,2023-05-13 21:44:42,26.05,8.49,Afternoon,63.1,93.5,28.0,5.8,AC_L2
49c10b34-895,Nissan Leaf,42.7,2023-02-21 19:24:09,2023-02-21 23:15:45,20.55,3.86,Evening,48.8,94.1,3.8,14.4,AC_L2
39811eda-907,Porsche Taycan,81.8,2023-02-20 16:31:04,2023-02-20 17:38:52,46.4,1.13,Afternoon,29.3,80.6,9.7,4.0,DC_CCS
07bbea0e-46b,Nissan Leaf,48.3,2023-09-04 14:11:30,2023-09-04 15:25:54,39.98,1.24,Afternoon,20.8,94.0,30.1,14.6,DC_CHAdeMO
78c9d957-83a,Tesla Model Y,80.8,2023-05-30 09:46:49,2023-05-30 10:57:37,51.98,1.18,Morning,21.8,79.3,27.6,5.8,DC_CCS
fd3c57b2-c2d,BMW i3,42.0,2023-12-27 06:55:25,2023-12-27 11:34:25,16.28,4.65,Morning,55.2,91.6,6.1,11.8,AC_L2
41c638a7-435,Nissan Leaf,57.1,2023-01-31 19:05:11,2023-01-31 20:06:59,37.89,1.03,Evening,19.9,81.1,2.8,15.0,DC_CHAdeMO
69aca3bb-999,Tesla Model 3 LR,74.7,2023-06-20 18:44:04,2023-06-21 05:23:04,26.67,10.65,Evening,63.2,96.7,27.3,8.9,AC_L2
584b9ab3-daf,Nissan Leaf,43.0,2023-01-04 18:48:54,2023-01-04 19:27:18,22.04,0.64,Evening,35.4,82.6,7.5,15.2,DC_CHAdeMO
8cc0b393-651,Hyundai Kona Electric,65.4,2023-11-08 15:23:58,2023-11-09 04:15:34,30.63,12.86,Afternoon,53.8,97.1,18.7,7.2,AC_L2
19db6dd1-855,Tesla Model Y,76.3,2023-11-07 17:13:13,2023-11-07 18:34:49,58.25,1.36,Evening,16.0,85.1,14.3,5.2,DC_CCS
1ce469c3-887,Nissan Leaf,64.7,2023-08-26 19:19:12,2023-08-26 20:09:00,32.64,0.83,Evening,34.6,79.7,27.7,14.5,DC_CHAdeMO
025db22a-46e,Tesla Model 3 LR,78.9,2023-02-23 18:11:39,2023-02-23 18:36:51,46.39,0.42,Evening,30.7,82.4,8.1,7.1,Tesla_SC
3b92b5db-0af,Ford Mustang Mach-E,72.8,2023-12-02 11:19:05,2023-12-02 12:28:05,48.5,1.15,Morning,23.3,83.9,17.0,5.5,DC_CCS
ae1b4281-8cc,Volkswagen ID.4,75.0,2023-10-18 19:20:06,2023-10-19 06:03:54,31.27,10.73,Evening,49.8,88.0,12.5,3.4,AC_L2
960cca2a-f58,Nissan Leaf,50.3,2023-11-30 18:54:24,2023-12-01 16:50:12,18.01,21.93,Evening,54.7,89.2,8.5,15.1,AC_L1
c15034ce-7b3,Nissan Leaf,60.0,2023-03-08 23:58:41,2023-03-09 01:07:05,45.64,1.14,Night,16.5,83.5,3.1,15.0,DC_CHAdeMO
8c6d0de4-c05,Tesla Model 3 LR,82.8,2023-06-25 10:03:19,2023-06-25 10:45:55,70.03,0.71,Morning,18.5,91.7,34.2,7.6,Tesla_SC
a0328ade-018,Tesla Model Y,78.3,2023-03-26 15:06:45,2023-03-26 19:28:57,20.02,4.37,Afternoon,57.0,81.1,13.6,4.1,AC_L2
72842e73-b28,Tesla Model 3 LR,78.8,2023-05-06 14:48:45,2023-05-06 15:21:45,47.99,0.55,Afternoon,26.0,81.2,26.0,7.4,Tesla_SC
dd4436c2-a43,Chevy Bolt,62.0,2023-01-06 18:12:44,2023-01-06 19:12:44,41.61,1.0,Evening,26.9,88.0,7.8,9.0,DC_CCS
c7c6b33a-d21,Chevy Bolt,62.8,2023-05-25 18:31:49,2023-05-25 19:52:49,51.44,1.35,Evening,21.2,95.0,20.9,9.2,DC_CCS
84c8ac49-5a6,Kia Niro EV,61.6,2023-08-16 20:18:14,2023-08-16 21:36:14,48.94,1.3,Evening,22.2,94.6,23.8,5.2,DC_CCS
a90cdec8-439,Tesla Model 3 LR,76.4,2023-02-14 19:32:33,2023-02-15 08:46:57,46.75,13.24,Evening,39.9,98.2,4.6,7.2,AC_L2
49c10b34-895,Ford Mustang Mach-E,86.7,2023-02-04 20:36:15,2023-02-05 06:30:51,44.58,9.91,Evening,50.4,97.9,3.1,3.4,AC_L2
b17e659d-fac,Chevy Bolt,64.3,2023-11-12 07:57:47,2023-11-12 08:55:23,38.62,0.96,Morning,25.0,79.8,11.0,9.0,DC_CCS
4364475a-217,Chevy Bolt,61.3,2023-09-24 18:15:40,2023-09-25 02:49:16,30.43,8.56,Evening,46.5,93.3,24.3,9.2,AC_L2
60b59c83-f03,BMW i3,43.2,2023-02-12 10:27:39,2023-02-12 11:20:27,30.02,0.88,Morning,30.7,93.3,10.4,12.1,DC_CCS
1b993e1d-e0b,Tesla Model Y,72.4,2023-02-20 17:59:37,2023-02-20 19:07:25,45.65,1.13,Evening,25.4,80.6,6.5,3.3,DC_CCS
339c3174-9ca,Tesla Model 3 LR,75.4,2023-11-12 14:56:46,2023-11-12 15:39:58,67.46,0.72,Afternoon,19.8,100.0,19.5,7.3,Tesla_SC
